game_id,title,developers,publishers
513490,1943 berlin blitz,['BBC Media Applications Technologies Limited'],['BBC Media Applications Technologies Limited']
513510,intralism,['KHB-Soft'],['KHB-Soft']
513550,vive le roi,['Sylvain Seccia'],['Petite Fleur Productions']
513560,hunger dungeon,['No Stuck Game Studio'],['No Stuck Game Studio']
513570,wooden house,['GDNomaD'],['GDNomaD']
513580,miaou moon,"['Stephane Valverde', 'Leslie Valverde']",['Agent Mega']
513590,so many cubes,['exagongames'],['NewRealityGames']
513600,energy invasion,['Sometimes You'],['Sometimes You']
513610,madrobot x,['NetoX'],['Sometimes You']
513620,skytime,"['Alexey Khazov', 'Cristian Ionescu', 'Lars van Dorenvanck', 'Brandon van Doorn', 'Joran Vergoessen', 'Admir Leka']",['Sometimes You']
513690,danger zone 2,['Three Fields Entertainment'],['Three Fields Entertainment']
513720,archipelago,['Tort'],['Conglomerate 5']
513740,joana's life,['Old Shack Studio'],['Back To Basics Gaming']
513760,3dsunshine,['Vain Media LLC'],['Vain Media LLC']
513770,click space miner,['SimplexGameStudio'],['SimplexGameStudio']
513780,turbo pug dx,"['SnowFlame', 'Back To Basics Gaming']",['Back To Basics Gaming']
513790,deadlock,['Skunkape Interactive'],['Skunkape Interactive']
513810,arkham nightmares,['Tim Rachor'],['Tim Rachor']
513820,luxis,['Dumbfounded'],['Dumbfounded']
513840,friday night bullet arena,['Red Nexus Games Inc.'],['Red Nexus Games Inc.']
513860,elena,['Catch A Cat'],['LabOne48']
513880,panzer warfare,['Kobra Studio'],['Kobra Studio']
513890,the frostrune,['Grimnir Media'],['Snow Cannon Games']
513910,c.a.r.l.,"['Andrew Kenady', 'Morningstar Game Studio']",['Morningstar Game Studio']
513920,desperate times,['Yokcos'],['Yokcos']
513930,j.u.r : japan underground racing,['JDM4iK'],['Conglomerate 5']
513960,galactic fighters,['StarworkGC'],['StarworkGC']
513980,oh no! bugs!,['Doomster Entertainment'],['Doomster Entertainment']
513990,happy empire,['AEL Entertainment'],['AEL Entertainment']
513150,daylight's end vr edition,['Groove Jones LLC'],['Groove Jones LLC']
513170,the tower: last stand,"['Martin Bammes', 'Yash Bangera', 'Matthew Barnes', 'Chloë Zeng', 'Ajinkya Dhote', 'Suwas Walve', 'Jon Do']",['d/dx Labs']
513200,edmtv vr,['Big Beats & Brimstone'],['EDMtv']
513210,rescue bear operation,['Cascade Game Foundry'],['Thought Ops LLC']
513230,the underground man,['Mehsoft'],['Mehsoft']
513240,birdtual reality,['Artificient Games Inc.'],['Artificient Games Inc.']
513250,rogue stache,['WubsGames'],"['WubsGames', 'BlackShellMedia']"
513260,green moon 2,['Hooligans Entertainment'],['Hooligans Entertainment']
513270,lockdown: stand alone,['Viversion'],['Viversion']
513290,lucius iii,['Shiver Games'],['Shiver Games']
513310,aviators,['Eclipse Studios'],['501 Industries']
513320,alice vr,['Carbon Studio'],['Klabater']
513330,party tycoon,"['Pinokl Games', 'Kverta Limited']",['tinyBuild']
513340,through abandoned: the forest,['Igor Krutov'],[' Conglomerate 5']
513360,mu cartographer,['Titouan Millet'],['Titouan Millet']
513370,blade & bones,['Coffee Addict Studio'],['Coffee Addict Studio']
513420,vr escape the space station,['weyha.com'],['weyha.com']
513450,drop alive,['Invi Games'],['Ipsilon Developments']
513460,agenda,['Exordium Games'],['Exordium Games']
512890,elsinore,['Golden Glitch'],['Golden Glitch']
512900,streets of rogue,['Matt Dabrowski'],['tinyBuild']
512920,trigger time,['Shephf Games'],['Creative Mobile']
513000,kuboom,['nobodyshot'],['nobodyshot']
513060,wills and wonders,['On The Wall Entertainment'],['On The Wall Entertainment']
512370,hero boy,['Crowned Daemon Studios'],['Crowned Daemon Studios']
512400,multiscreens,['Phylliida'],['Phylliida']
512410,69 ways to kill a zombie,['Wadup Games'],['Conglomerate 5']
512420,wave magic vr,['Overrun Games'],['Overrun Games']
512430,make america great again,['e-Solution'],['e-Solution']
512460,nature and life - drunk on nectar,['Venugopalan Sreedharan'],['Venugopalan Sreedharan']
512470,the pirate: caribbean hunt,['Home Net Games'],['Home Net Games']
512490,zombie estate 2,['Sad Spaghetti Entertainment'],['Sad Spaghetti Entertainment']
512550,cursed west,['GoeX GameS'],['GoeX GameS']
512560,hocwar,['HoCWar'],['HoCWar']
512630,vr gallery,['HolmCom'],['HolmCom']
512640,final quest,['RPG Video'],['Back To Basics Gaming']
512680,pan-dimensional conga combat,['RGCD.DEV'],['RGCD.DEV']
512700,duckles: the jigsaw witch,['Turbulon Interactive'],['Turbulon Interactive']
512740,flat path,['GooDCrafter'],['GooDCrafter']
512750,one giant leap,['Sylvan Studios LLC'],['Sylvan Studios LLC']
512770,iactura,['Merlin Beer'],['Merlin Beer']
512790,quern - undying thoughts,['Zadbox Entertainment'],"['Blue Brain Games', 'Zadbox Entertainment']"
512000,kite,['Lab Cat games'],['Lab Cat Games']
512020,box maze,['GamersHype Productions'],['SA Industry']
512060,stay! stay! democratic people's republic of korea!,['DEVGRU-P'],['DEVGRU-P']
512070,hue defense,['Brave Wolf Studio'],['Brave Wolf Studio']
512080,fancy skiing vr,['哈视奇科技'],['哈视奇科技']
512090,tank defense division,"['Caleb Hooper', 'Christian Hooper']",['Red Tree Studios']
512110,cosmos crash vr,"['Viriver Network Technology Co., Ltd.']","['Viriver Network Technology Co., Ltd.']"
512120,nakiti generations,['Diablohead'],['Diablohead']
512150,swordlord,['Justin Varghese'],['Justin Varghese']
512160,volleying,['Gestalt Development Studio'],['Gestalt Development Studio']
512170,the research facility no.507,['SketchTech'],['SketchTech']
512180,nightshade／百花百狼,"['Red Entertainment', 'LANTERN ROOMS']",['D3PUBLISHER']
512220,trickster vr: co-op dungeon crawler,['Superstatic'],['Superstatic']
512230,sally's law,['Nanali Studios'],['Nanali Studios']
512240,duckpocalypse,['Capitola VR'],['Capitola VR']
512250,oh...sir!! the insult simulator,['Vile Monarch'],['Good Shepherd Entertainment']
512260,avalon legends solitaire 2,['Anawiki Games'],['Anawiki Games']
512270,home - a vr spacewalk,['BBC Media Applications Technologies Limited'],['BBC Media Applications Technologies Limited']
512300,unbox: newbie's adventure,['Prospect Games'],['Merge Games']
511500,nanuleu,['Selva Interactive'],['Selva Interactive']
511540,moonquest,['Wizard Mode'],['Wizard Mode']
511560,world of golf,['Krazy Studios'],['Krazy Studios']
511570,nightstar,['SOLIDMESH'],['SOLIDMESH']
511600,space jones vr,['VikingVRStudio'],['VikingVRStudio']
511610,adventure of thieves,['Binarystudio 54'],['Binarystudio 54']
511630,"max, an autistic journey",['Professional Imagination'],['GPAC']
511660,beachhead 2002,['Digital Fusion Inc.'],['Digital Fusion Inc.']
511680,fate/extella,['Marvelous Inc.'],"['XSEED Games', 'Marvelous USA, Inc.', 'Marvelous']"
511690,duck force,['Andreas Aust'],['Andreas Aust']
511700,ship it,['Think On Labs'],['Think On Labs']
511720,magix video deluxe 2017 plus steam edition,['MAGIX Software GmbH'],['MAGIX Software GmbH']
511740,gal*gun: double peace,"['INTI CREATES CO., LTD.']",['PQube']
511790,retro football boss,['1888 Games'],['Plug In Digital']
511800,onraid,['Pragmatix Ltd'],['Pragmatix Ltd']
511810,chexs,['Turnopia'],['Turnopia']
511820,le havre: the inland port,['DIGIDICED'],['Twin Sails Interactive']
511830,"vr ultimate paintball: heartbreak, regret & paintbots",['Robert Potter'],['Robert Potter']
511920,reproduction man,['David Kilmer'],['Deuteranopia']
511960,gravity shot,['Intrepid Marmot'],['Intrepid Marmot']
511010,taiker,['Team 4U'],['Team 4U']
511070,manic miners,['maddma'],['maddma']
511090,the shape of heart,['Dragon Whisper Game'],"['WhisperGames', 'Deck13']"
511110,dodgeball blitz,['C3 Games Inc'],['C3 Games Inc']
511120,ikenie,['Akumu Games'],['Akumu Games']
511140,new york mysteries: the lantern of souls collector's edition,['FIVE-BN GAMES'],['FIVE-BN GAMES']
511160,cubway,['Armnomads LLC'],['Armnomads']
511190,graveyard shift,"['Galavalomka Games', 'Aslan Game Studio']","['Galavalomka Games', 'Aslan Game Studio']"
511230,the last,['Mateusz Kuliś'],['Mateusz Kuliś']
511250,cloudbase prime,['Floating Island Games'],['Floating Island Games']
511270,bounce paradise,['Dharker Studios'],['Dharker Studios']
511280,negligee: spring clean,['Dharker Studios'],['Dharker Studios']
511320,echoes of the fey: the fox's trail,['Woodsy Studio'],['Woodsy Studio']
511330,farm life: natures adventure,['Brettpenzer123'],['Brettpenzer123']
511350,mr. massagy,['Green Lava Studios'],['Green Lava Studios']
511360,uncorporeal - holographic photography demo,['Uncorporeal Systems'],['Uncorporeal Systems']
511380,pozzo jello crusade,"['GZ Storm', 'Lazrael']","[""Tales of Game's Presents""]"
511390,base raid,['Sageose'],['Sageose']
511420,aleph null,['Aleph=Null'],['Aleph=Null']
511430,crossworlds: escape,['Another Reality'],['Another Reality']
511460,unaided: 1939,['Drix Studios'],['Drix Studios']
511470,glass masquerade,['Onyx Lute'],['Onyx Lute']
511490,malavision: the beginning,['Waraní Studios'],['Waraní Studios']
510500,executive assault 2,['Hesketh Studios Ltd'],['Hesketh Studios Ltd']
510520,little red lie,['WZOGI'],['WZOGI']
510540,long gone days,['This I Dreamt'],['Serenity Forge']
510550,congo merc,['Dreamwalker Games'],['HexWar Games']
510570,curse,['Stormlord Games'],['Stormlord Games LLC']
510590,d: the game,['WARP'],"['Nightdive Studios', 'Throwback Entertainment']"
510620,thoth,['Carlsen Games'],['Double Fine Presents']
510630,soccer manager 2017,['Soccer Manager Ltd'],['Soccer Manager Ltd']
510650,eventide 2: the sorcerers mirror,['The House of Fables'],['Artifex Mundi']
510660,big bang empire,['Playata GmbH'],['European Games Group AG']
510680,re angel,['Studio GU'],['Studio GU']
510700,armor clash vr,['Windforce'],['Windforce']
510710,bloxiq vr,['Blot Interactive'],['Red Meat Games']
510730,grim seventh,['Grimoire Games'],['Grimoire Games']
510740,konrad's kittens,['FusionPlay'],['FusionPlay']
510750,driftwood the visual novel,['Wakagana'],['Wakagana']
510780,skyboats,['BrainGoodGames'],['BrainGoodGames']
510790,the sun will rise,['The Sun Will Rise Team'],['The Sun Will Rise Team']
510840,evolvation,"['Eric Ruts', 'Jacob Kooiman']",['HyperReuts']
510850,mars 2030,['FMG Labs'],['Fusion Media Group']
510910,temple of the apsara,['Attraction Studios'],['Attraction Studios']
510930,thirst vr,['RLTY CHK'],['RLTY CHK']
510960,puzzling rooms vr,['Gordon Roberts'],['Gordon Roberts']
510990,loowarvr,['CrystalGame'],['CrystalGame']
510000,xecryst remains,['Krysle Quinsen'],['Krysle Quinsen']
510040,a matter of murder,['Worthing & Moncrieff'],['Worthing & Moncrieff']
510050,you have 10 seconds,['tamationgames'],['tamationgames']
510060,punch bomb,['Chris Folea'],['Chris Folea']
510070,shiperoids,['Frizzank'],['Frizzank']
510080,worldy cup,['Tommosaur'],['Tommosaur']
510110,new yankee in king arthur's court 2,"['Rionix', 'Alawar Entertainment']",['ESDigital Games']
510130,power link vr,['Himi Games'],['Newsight games']
510180,nde rescue,['6L6 Interactive'],['KSCM Consulting']
510240,forma.8,['MixedBag Srl'],['MixedBag Srl']
510250,super destronaut,['Petite Games'],['Petite Games']
510280,orange adventure,['Indio Games'],['Indio Games']
510290,dexed,['Ninja Theory'],['Ninja Theory']
510320,conflict of heroes: awakening the bear,['Western Civilization Software'],['Slitherine Ltd.']
510360,recession,['Super Strong Games'],['Super Strong Games']
510370,dragon souls,['Avant Games'],['Avant Games']
510380,goventure micro business,['MediaSpark'],['MediaSpark']
510390,unknown fate,['Marslit Games'],['Fulqrum Publishing']
510410,cogs and cowboys,['MostWanted Game Development'],['MostWanted Game Development']
510420,the hex,['Daniel Mullins Games'],['Daniel Mullins Games']
510430,stacks on stacks (on stacks),['Herringbone Games'],['Herringbone Games']
510490,the fall part 2: unbound,['Over The Moon'],['Over The Moon']
509770,postcollapse,['Ambiera'],['Ambiera']
509780,fire arrow plus,['Team Grybanser Fox'],['Team Grybanser Fox']
509800,the last weekend,['KEXBOY'],['KEXBOY']
509820,super grav,['DemonStudios'],['DemonStudios']
509830,evil robots from n1m,['Jake Conner'],['Jake Conner']
509850,bumper,['Artur Rezende'],['Artur Rezende']
509860,baezult,['Atapki'],['Atapki']
509880,"the end o,,,o",['xrrawva'],['xrrawva']
509910,night vigil,['Drew Radley'],['My Insomnia Presents']
509920,doc apocalypse,['Midian Design'],['Screen 7']
509930,nightmarez,['Anamik Majumdar'],['Anamik Majumdar']
509960,pinga ponga,['Mustache Games'],['Mustache Games']
509980,bigfoot,['CyberLight Game Studio'],['CyberLight Game Studio']
509220,save jesus,['Almighty Games'],['Almighty Games']
509530,gods and nemesis: of ghosts from dragons,['Chad Meffert'],['Chad Meffert']
509540,svrvive: the deus helix,['Antler Interactive'],['Antler Interactive']
509560,heroes of dire,['Spellbook'],['www.Spellbook.com']
508720,rusty lines remastered,['Quad-Games'],['Quad-Games']
508440,totally accurate battle simulator,['Landfall'],['Landfall']
506540,last man standing,"['Free Reign Entertainment', 'Free Reign Entertainment']",['Free Reign Entertainment']
506730,dinosaur forest,['Racing Bros'],['ANPA.US']
506760,twisty's asylum escapades,['Twisted Jenius'],['Twisted Jenius']
506480,archmage rises,['Defiance Game Studio'],['Defiance Game Studio']
505630,let them come,['Tuatara Games'],['Versus Evil']
505740,eximius: seize the frontline,['Ammobox Studios'],['Ammobox Studios']
698600,tooth and claw,['FIRE-POINT INTERACTIVE INC'],['MATCH-LIGHT INTERACTIVE INC']
697450,piatka,['iwangr'],['iwangr']
697530,parse,['wHDinc.'],['wHDinc.']
697580,screamer,['Graffiti'],['Interplay']
696490,totoball,['Artur Rezende'],['Artur Rezende']
695970,treadnauts,['Topstitch Games'],['Topstitch Games']
694990,goblin and coins ii,['Nikola Bulj'],['Nikola Bulj']
693890,trivia vault: classic rock trivia 2,['Ripknot Systems'],['Ripknot Systems']
692850,bloodstained: ritual of the night,['ArtPlay'],['505 Games']
691190,desktop audio visualizer,['RainySoft'],['RainySoft']
691260,population: one,"['BigBox VR, Inc.']","['BigBox VR, Inc.']"
690620,downward spiral: horus station,['3rd Eye Studios'],['3rd Eye Studios']
690710,heiankyo alien / 平安京エイリアン,"['Mindware Co.,Ltd.']","['Mindware Co.,Ltd.']"
690830,foundation,['Polymorph Games'],['Polymorph Games']
689910,another lost phone: laura's story,['Accidental Queens'],['PID Games']
688680,oswald's adventure,['Dede Bayi'],['MLG Games']
687480,trivia vault: science & history trivia,['Ripknot Systems'],['Ripknot Systems']
686500,sylvio 2,['Stroboskop'],['Stroboskop']
685990,forgotten land,['Donbass Games'],['Donbass Games']
686090,bloodlines of prima,['Amazastrophic'],['Amazastrophic']
686360,dungeons & treasure vr,['SDC Ventures'],['SDC Ventures']
684820,singularity roller,['Starmops'],['Starmops']
683770,rover builder,['Hatfuls Games'],['PQube']
672240,dreams of greatness,['SF'],['SF']
681780,distorted reality,['Berdochan'],['Berdochan']
679660,amaze zer0,['Blender Games'],['Blender Games']
679110,werewolf: the apocalypse - earthblood,['Cyanide Studio'],['Nacon']
679430,skyraine,['DHTstudios LLC'],['DHTstudios LLC']
679500,campfire cooking,['Layton Hawkes'],['Layton Hawkes']
679530,professor watts memory match: shapes and colors,['Ripknot Systems'],['Ripknot Systems']
678900,farmer's dynasty,['UMEO Studios'],['Toplitz Productions']
678190,king of bali,['King Key Games'],['King Key Games']
678240,destroyer: invasion,['MFAFB Games LLC'],['MFAFB Games LLC']
677340,the colonists,['Codebyfire'],['Mode 7']
676910,magic potion destroyer,['ARTIFACTS'],['PLAYISM']
676420,sinkr,['Robert Wahler'],['Wahler Digital']
676680,mircron wars xr,['Hallid Games'],['Jason Halliday']
675950,peninsular war battles,['HexWar Games'],['Hunted Cow Games']
675610,memories off,['MAGES. Inc.'],"['Spike Chunsoft Co., Ltd.']"
675720,direct,['ToastieLabs'],['ToastieLabs']
675260,batman: the enemy within - the telltale series,['Telltale'],['Telltale']
673740,space battlecruiser,['Less Describable Games'],['Less Describable Games']
673750,super bunny man,['Catobyte'],['Catobyte Ltd']
673800,zup! xs,['Quiet River'],['Quiet River']
673810,infinite sunshine dust,['Kena MAKF'],['Kena MAKF']
673820,master of abc,['Yang Sun'],['Yang Sun']
673830,vr stock car racers,['SAT-BOX'],['SAT-BOX']
673840,vr formula,['SAT-BOX'],['SAT-BOX']
673850,neofeud,['Silver Spook Games'],['Silver Spook Games']
673870,math combat challenge,['Titan Deep Space Company'],['Titan Deep Space Company']
673880,"warhammer 40,000: mechanicus",['Bulwark Studios'],['Kasedo Games']
673910,wrestling revolution 2d,['MDickie'],['MDickie']
673920,maso marble,['STUDIO MUNGO'],['STUDIO MUNGO']
673240,room 54,['IK Interactive'],['IK Interactive']
673250,exterminator: escape!,"['PRIME WORKS Co.,Ltd.']","['PRIME WORKS Co.,Ltd.']"
673260,starblast,['Neuronality'],['Neuronality']
673280,gyrosphere trials,['Pronetis Games'],['Pronetis Games']
673300,alien splatter redux,['Sinclair Strange'],['Sinclair Strange']
673310,adam waste,['Blackturn Ltd'],['Blackturn Ltd']
673360,black mist,['Nyan_Fort'],['Nyan_Fort']
673380,special force vr,"['DRAGONFLY GF CO., LTD.']","['DRAGONFLY GF CO., LTD.']"
673400,home architect - design your floor plans in 3d,['Vicabo'],['Anuman Interactive']
673430,mahjong magic islands,['Rainbow Games'],['Rainbow Games']
673560,iosoccer,['IOSoccer Team'],['IOSoccer Team']
673600,prison boss vr,['TREBUCHET'],['TREBUCHET']
673610,airport ceo,['Apog Labs'],['Apog Labs']
673620,slizer battle management system,['slizer88'],['slizer88']
673630,heaven and earth,['Michael Hobbs'],['Michael Hobbs']
673660,neon hardcore,['Laush Dmitriy Sergeevich'],['Laush Studio']
