record_id,age,gender,occupation,years_gaming,daily_gaming_hours,genre,primary_game,gaming_platform,monthly_spend,academic_performance,gpa,work_productivity,face_to_face_social_hours_weekly,social_isolation,exercise_hours_weekly,sleep_hours,sleep_quality,sleep_disruption,eye_strain,back_neck_pain,physical_pain,weight_change_kg,mood_state,mood_swings,withdrawal_symptoms,loss_of_other_interests,continued_despite_problems,gaming_addiction_risk_level,addiction_severity,hours_bin,title,game_id
GD0600,21,Female,Student,7,5.8,Battle Royale,fortnite,Mobile,88.08,Average,3.36,3.0,7.4,4,6.9,5.3,Fair,Often,False,True,True,0.8,Euphoric,Never,False,False,False,Low,0,3-6h,fortnite,18167.0
GD0600,21,Female,Student,7,5.8,Battle Royale,fortnite,Mobile,88.08,Average,3.36,3.0,7.4,4,6.9,5.3,Fair,Often,False,True,True,0.8,Euphoric,Never,False,False,False,Low,0,3-6h,fortnite,18204.0
GD0601,20,Male,Student,7,1.1,RPG,elden ring,PC,44.51,Excellent,2.65,10.0,15.4,1,9.4,8.4,Poor,Rarely,False,False,False,0.2,Normal,Rarely,False,False,False,Low,0,0-3h,elden ring,1245620.0
GD0601,20,Male,Student,7,1.1,RPG,elden ring,PC,44.51,Excellent,2.65,10.0,15.4,1,9.4,8.4,Poor,Rarely,False,False,False,0.2,Normal,Rarely,False,False,False,Low,0,0-3h,elden ring,489212.0
GD0602,16,Male,Student,2,4.2,Strategy,sid meier's civilization vi,Console,34.04,Below Average,2.21,,12.0,2,6.6,5.8,Good,Always,False,False,False,1.3,Depressed,Daily,False,False,False,Low,0,3-6h,sid meier's civilization vi,335483.0
GD0602,16,Male,Student,2,4.2,Strategy,sid meier's civilization vi,Console,34.04,Below Average,2.21,,12.0,2,6.6,5.8,Good,Always,False,False,False,1.3,Depressed,Daily,False,False,False,Low,0,3-6h,sid meier's civilization vi,335482.0
GD0602,16,Male,Student,2,4.2,Strategy,sid meier's civilization vi,Console,34.04,Below Average,2.21,,12.0,2,6.6,5.8,Good,Always,False,False,False,1.3,Depressed,Daily,False,False,False,Low,0,3-6h,sid meier's civilization vi,336792.0
GD0603,14,Female,Student,3,7.4,Strategy,sid meier's civilization vi,Mobile,87.18,Below Average,2.18,,8.7,4,7.1,3.4,Very Poor,Always,True,True,True,0.0,Withdrawn,Often,False,True,False,Moderate,1,6-9h,sid meier's civilization vi,335483.0
GD0603,14,Female,Student,3,7.4,Strategy,sid meier's civilization vi,Mobile,87.18,Below Average,2.18,,8.7,4,7.1,3.4,Very Poor,Always,True,True,True,0.0,Withdrawn,Often,False,True,False,Moderate,1,6-9h,sid meier's civilization vi,335482.0
GD0603,14,Female,Student,3,7.4,Strategy,sid meier's civilization vi,Mobile,87.18,Below Average,2.18,,8.7,4,7.1,3.4,Very Poor,Always,True,True,True,0.0,Withdrawn,Often,False,True,False,Moderate,1,6-9h,sid meier's civilization vi,336792.0
GD0604,21,Male,Student,10,4.8,Mobile Games,candy crush,PC,29.12,Below Average,2.28,5.0,6.4,4,6.4,6.9,Fair,Often,True,False,True,1.0,Euphoric,Daily,False,False,False,Low,0,3-6h,,N/A
GD0605,19,Male,Student,6,7.4,MOBA,league of legends,Mobile,130.69,Good,3.54,5.0,6.6,5,7.1,5.8,Very Poor,Never,True,True,True,3.2,Restless,Rarely,True,False,False,Moderate,1,6-9h,,N/A
GD0606,22,Female,Student,11,11.4,Battle Royale,warzone,Multi-platform,90.88,Poor,1.95,5.0,3.7,6,4.5,4.3,Poor,Never,False,True,True,2.1,Restless,Daily,True,True,False,Severe,2,9-12h,warzone,712230.0
GD0606,22,Female,Student,11,11.4,Battle Royale,warzone,Multi-platform,90.88,Poor,1.95,5.0,3.7,6,4.5,4.3,Poor,Never,False,True,True,2.1,Restless,Daily,True,True,False,Severe,2,9-12h,warzone,2298160.0
GD0607,15,Male,Student,2,13.2,RPG,cyberpunk 2077,Multi-platform,475.36,Poor,3.63,,0.0,8,5.5,4.2,Insomnia,Rarely,False,False,False,6.5,Irritable,Rarely,True,False,False,High,1,12h+,cyberpunk 2077,1091500.0
GD0607,15,Male,Student,2,13.2,RPG,cyberpunk 2077,Multi-platform,475.36,Poor,3.63,,0.0,8,5.5,4.2,Insomnia,Rarely,False,False,False,6.5,Irritable,Rarely,True,False,False,High,1,12h+,cyberpunk 2077,487113.0
GD0607,15,Male,Student,2,13.2,RPG,cyberpunk 2077,Multi-platform,475.36,Poor,3.63,,0.0,8,5.5,4.2,Insomnia,Rarely,False,False,False,6.5,Irritable,Rarely,True,False,False,High,1,12h+,cyberpunk 2077,421702.0
GD0607,15,Male,Student,2,13.2,RPG,cyberpunk 2077,Multi-platform,475.36,Poor,3.63,,0.0,8,5.5,4.2,Insomnia,Rarely,False,False,False,6.5,Irritable,Rarely,True,False,False,High,1,12h+,cyberpunk 2077,421362.0
GD0608,16,Male,Student,5,4.6,MMO,world of warcraft,Console,70.11,Good,1.25,,6.0,5,6.5,6.5,Fair,Always,True,False,True,0.8,Euphoric,Daily,False,False,False,Low,0,3-6h,,N/A
GD0609,17,Male,Student,3,8.7,Battle Royale,pubg,Console,119.98,Average,3.48,,1.8,6,6.6,4.7,Poor,Often,True,False,True,1.9,Excited,Never,False,False,False,Moderate,0,6-9h,,N/A
GD0610,26,Female,Professional,13,4.8,Battle Royale,apex legends,Multi-platform,75.94,Below Average,,2.0,9.3,3,8.1,6.7,Good,Sometimes,True,False,True,2.7,Anxious,Rarely,False,False,False,Low,0,3-6h,apex legends,176538.0
GD0610,26,Female,Professional,13,4.8,Battle Royale,apex legends,Multi-platform,75.94,Below Average,,2.0,9.3,3,8.1,6.7,Good,Sometimes,True,False,True,2.7,Anxious,Rarely,False,False,False,Low,0,3-6h,apex legends,495480.0
GD0610,26,Female,Professional,13,4.8,Battle Royale,apex legends,Multi-platform,75.94,Below Average,,2.0,9.3,3,8.1,6.7,Good,Sometimes,True,False,True,2.7,Anxious,Rarely,False,False,False,Low,0,3-6h,apex legends,176537.0
GD0611,20,Male,Student,6,6.4,FPS,call of duty,Console,80.75,Average,1.28,6.0,7.2,2,5.9,5.4,Poor,Never,True,True,True,3.9,Normal,Never,False,False,False,Low,0,6-9h,,N/A
GD0612,20,Male,Student,4,5.4,MMO,final fantasy xiv online,Mobile,98.4,Excellent,2.81,6.0,10.2,3,6.7,6.0,Poor,Always,True,False,True,1.1,Normal,Sometimes,False,False,False,Low,0,3-6h,final fantasy xiv online,39210.0
GD0613,19,Male,Student,7,2.6,Battle Royale,pubg,Mobile,19.48,Poor,2.48,1.0,11.2,2,8.2,8.6,Fair,Always,False,False,False,0.9,Anxious,Daily,False,False,False,Low,0,0-3h,,N/A
GD0614,17,Male,Student,5,1.3,MOBA,mobile legends,PC,1.18,Average,3.15,,16.1,1,11.1,8.4,Good,Rarely,False,False,False,0.2,Normal,Never,False,False,False,Low,0,0-3h,,N/A
GD0615,18,Female,Student,6,3.7,FPS,overwatch,Multi-platform,46.28,Below Average,3.55,,11.5,2,9.4,5.0,Poor,Often,False,False,False,2.0,Euphoric,Sometimes,False,False,False,Low,0,3-6h,,N/A
GD0616,18,Female,Student,4,4.7,Battle Royale,warzone,Mobile,127.9,Average,2.82,,6.6,2,6.6,6.0,Good,Always,True,False,True,0.1,Restless,Often,False,False,False,Low,0,3-6h,warzone,712230.0
GD0616,18,Female,Student,4,4.7,Battle Royale,warzone,Mobile,127.9,Average,2.82,,6.6,2,6.6,6.0,Good,Always,True,False,True,0.1,Restless,Often,False,False,False,Low,0,3-6h,warzone,2298160.0
GD0617,24,Male,Professional,7,8.4,MMO,final fantasy xiv online,Multi-platform,111.33,Failing,,8.0,7.8,4,5.5,4.2,Insomnia,Often,True,True,True,1.8,Anxious,Never,False,False,True,Moderate,1,6-9h,final fantasy xiv online,39210.0
GD0618,30,Male,Professional,12,7.2,MOBA,mobile legends,Mobile,74.44,Below Average,,3.0,6.3,5,6.3,4.0,Poor,Sometimes,False,True,True,1.8,Irritable,Sometimes,True,True,False,High,2,6-9h,,N/A
GD0619,21,Male,Student,4,6.4,Mobile Games,pubg mobile,Multi-platform,112.63,Excellent,2.43,5.0,8.9,4,7.6,5.6,Good,Never,True,True,True,1.2,Restless,Often,False,True,False,Moderate,1,6-9h,,N/A
GD0620,15,Male,Student,3,2.6,Mobile Games,genshin impact,Multi-platform,32.91,Good,2.19,,9.7,1,6.6,7.8,Good,Always,False,False,False,0.7,Normal,Rarely,False,False,False,Low,0,0-3h,genshin impact,410617.0
GD0620,15,Male,Student,3,2.6,Mobile Games,genshin impact,Multi-platform,32.91,Good,2.19,,9.7,1,6.6,7.8,Good,Always,False,False,False,0.7,Normal,Rarely,False,False,False,Low,0,0-3h,genshin impact,437991.0
GD0620,15,Male,Student,3,2.6,Mobile Games,genshin impact,Multi-platform,32.91,Good,2.19,,9.7,1,6.6,7.8,Good,Always,False,False,False,0.7,Normal,Rarely,False,False,False,Low,0,0-3h,genshin impact,410618.0
GD0620,15,Male,Student,3,2.6,Mobile Games,genshin impact,Multi-platform,32.91,Good,2.19,,9.7,1,6.6,7.8,Good,Always,False,False,False,0.7,Normal,Rarely,False,False,False,Low,0,0-3h,genshin impact,748280.0
GD0621,27,Male,Professional,12,3.4,FPS,overwatch,Multi-platform,29.73,Excellent,,2.0,12.2,1,8.5,8.4,Good,Never,False,False,False,1.1,Normal,Sometimes,False,False,False,Low,0,0-3h,,N/A
GD0622,15,Female,Student,5,7.0,Mobile Games,clash of clans,Multi-platform,54.93,Poor,3.52,,7.6,6,5.9,4.7,Poor,Often,True,False,True,0.8,Anxious,Daily,False,False,False,Low,0,6-9h,,N/A
GD0623,27,Female,Professional,11,1.6,FPS,call of duty,Multi-platform,24.49,Average,,9.0,15.5,2,9.0,7.5,Fair,Never,False,False,False,0.2,Normal,Never,False,False,False,Low,0,0-3h,,N/A
GD0624,19,Male,Student,6,7.7,MOBA,dota 2,Multi-platform,33.95,Average,1.1,6.0,6.0,6,7.8,3.5,Very Poor,Sometimes,True,False,True,3.6,Irritable,Often,False,True,False,Moderate,1,6-9h,dota 2,570.0
GD0625,20,Male,Student,2,4.8,MOBA,dota 2,Mobile,94.88,Average,2.5,2.0,6.8,4,8.8,5.5,Poor,Always,True,False,True,0.8,Depressed,Sometimes,False,False,False,Low,0,3-6h,dota 2,570.0
GD0626,35,Male,Professional,7,6.9,Strategy,starcraft ii,Mobile,105.61,Failing,,8.0,5.7,5,7.8,5.2,Very Poor,Often,True,False,True,2.3,Normal,Never,True,True,False,High,2,6-9h,,N/A
GD0627,22,Female,Student,12,4.8,Strategy,age of empires,Multi-platform,19.11,Good,1.74,8.0,7.9,4,7.5,6.0,Fair,Rarely,True,False,True,0.9,Irritable,Often,False,False,False,Low,0,3-6h,,N/A
GD0628,16,Male,Student,2,4.5,MMO,final fantasy xiv online,PC,77.9,Below Average,2.23,,8.9,3,7.0,5.6,Poor,Sometimes,False,False,False,2.0,Anxious,Often,False,False,False,Low,0,3-6h,final fantasy xiv online,39210.0
GD0629,21,Female,Student,11,3.6,FPS,overwatch,Mobile,40.97,Good,3.09,3.0,8.0,3,6.1,5.4,Good,Often,False,False,False,1.9,Withdrawn,Never,False,False,False,Low,0,3-6h,,N/A
GD0630,27,Female,Professional,16,12.0,Battle Royale,apex legends,Console,348.26,Average,,4.0,0.0,9,4.9,5.2,Very Poor,Always,True,True,True,3.2,Restless,Sometimes,True,False,True,Severe,2,9-12h,apex legends,176538.0
GD0630,27,Female,Professional,16,12.0,Battle Royale,apex legends,Console,348.26,Average,,4.0,0.0,9,4.9,5.2,Very Poor,Always,True,True,True,3.2,Restless,Sometimes,True,False,True,Severe,2,9-12h,apex legends,495480.0
GD0630,27,Female,Professional,16,12.0,Battle Royale,apex legends,Console,348.26,Average,,4.0,0.0,9,4.9,5.2,Very Poor,Always,True,True,True,3.2,Restless,Sometimes,True,False,True,Severe,2,9-12h,apex legends,176537.0
GD0631,16,Female,Student,4,5.4,FPS,counter-strike: global offensive,Console,34.87,Poor,2.81,,6.0,2,8.3,5.8,Poor,Always,False,False,False,0.4,Irritable,Daily,False,False,False,Low,0,3-6h,counter-strike: global offensive,3468.0
GD0632,23,Male,Professional,5,7.0,Mobile Games,clash of clans,PC,128.77,Average,,9.0,9.5,5,4.8,3.8,Poor,Never,True,False,True,6.2,Depressed,Often,True,True,False,High,2,6-9h,,N/A
GD0633,25,Male,Professional,4,6.2,Strategy,age of empires,Console,30.42,Below Average,,8.0,10.2,6,8.0,5.9,Fair,Often,False,True,True,0.0,Restless,Daily,False,True,False,Moderate,1,3-6h,,N/A
GD0634,24,Male,Professional,5,5.7,MMO,elder scrolls online,Mobile,76.37,Good,,1.0,8.6,3,6.5,5.7,Poor,Sometimes,True,False,True,0.1,Anxious,Rarely,False,True,False,Moderate,1,3-6h,,N/A
GD0635,16,Female,Student,2,6.2,MOBA,mobile legends,Multi-platform,57.17,Good,3.53,,8.7,4,5.4,5.8,Poor,Sometimes,False,True,True,1.2,Restless,Rarely,False,True,False,Moderate,1,3-6h,,N/A
GD0636,19,Male,Student,8,9.6,RPG,elden ring,Console,451.73,Good,2.57,8.0,0.5,7,7.0,3.6,Poor,Sometimes,False,True,True,4.7,Restless,Sometimes,False,True,False,High,1,9-12h,elden ring,1245620.0
GD0636,19,Male,Student,8,9.6,RPG,elden ring,Console,451.73,Good,2.57,8.0,0.5,7,7.0,3.6,Poor,Sometimes,False,True,True,4.7,Restless,Sometimes,False,True,False,High,1,9-12h,elden ring,489212.0
GD0637,19,Male,Student,8,11.1,MMO,elder scrolls online,Multi-platform,80.87,Excellent,1.58,9.0,0.8,8,3.8,5.9,Fair,Rarely,False,True,True,5.3,Angry,Sometimes,False,True,False,High,1,9-12h,,N/A
GD0638,24,Male,Professional,10,7.8,Mobile Games,clash of clans,Console,143.11,Poor,,6.0,8.0,3,7.0,5.9,Insomnia,Often,True,True,True,0.0,Angry,Daily,False,True,True,High,2,6-9h,,N/A
GD0639,20,Male,Student,4,6.0,Battle Royale,pubg,Console,33.26,Failing,3.88,8.0,10.7,6,6.0,5.5,Good,Often,True,True,True,0.2,Restless,Never,False,True,False,Moderate,1,3-6h,,N/A
GD0640,14,Female,Student,1,3.1,MOBA,dota 2,Mobile,37.55,Excellent,2.8,,13.4,1,8.4,7.0,Good,Often,False,False,False,1.5,Normal,Daily,False,False,False,Low,0,0-3h,dota 2,570.0
GD0641,25,Female,Professional,5,7.2,Strategy,sid meier's civilization vi,Console,135.46,Below Average,,1.0,6.8,4,7.3,4.4,Fair,Always,True,False,True,1.4,Irritable,Never,True,True,False,High,2,6-9h,sid meier's civilization vi,335483.0
GD0641,25,Female,Professional,5,7.2,Strategy,sid meier's civilization vi,Console,135.46,Below Average,,1.0,6.8,4,7.3,4.4,Fair,Always,True,False,True,1.4,Irritable,Never,True,True,False,High,2,6-9h,sid meier's civilization vi,335482.0
GD0641,25,Female,Professional,5,7.2,Strategy,sid meier's civilization vi,Console,135.46,Below Average,,1.0,6.8,4,7.3,4.4,Fair,Always,True,False,True,1.4,Irritable,Never,True,True,False,High,2,6-9h,sid meier's civilization vi,336792.0
GD0642,22,Male,Student,11,6.9,Mobile Games,genshin impact,Mobile,140.64,Below Average,3.05,8.0,5.0,4,7.7,6.0,Fair,Rarely,True,True,True,0.2,Euphoric,Sometimes,True,False,False,Moderate,1,6-9h,genshin impact,410617.0
GD0642,22,Male,Student,11,6.9,Mobile Games,genshin impact,Mobile,140.64,Below Average,3.05,8.0,5.0,4,7.7,6.0,Fair,Rarely,True,True,True,0.2,Euphoric,Sometimes,True,False,False,Moderate,1,6-9h,genshin impact,437991.0
GD0642,22,Male,Student,11,6.9,Mobile Games,genshin impact,Mobile,140.64,Below Average,3.05,8.0,5.0,4,7.7,6.0,Fair,Rarely,True,True,True,0.2,Euphoric,Sometimes,True,False,False,Moderate,1,6-9h,genshin impact,410618.0
GD0642,22,Male,Student,11,6.9,Mobile Games,genshin impact,Mobile,140.64,Below Average,3.05,8.0,5.0,4,7.7,6.0,Fair,Rarely,True,True,True,0.2,Euphoric,Sometimes,True,False,False,Moderate,1,6-9h,genshin impact,748280.0
GD0643,22,Male,Student,3,2.5,FPS,valorant,Mobile,28.41,Below Average,3.54,2.0,10.5,3,8.7,8.1,Fair,Always,False,False,False,0.0,Normal,Never,False,False,False,Low,0,0-3h,valorant,682668.0
GD0643,22,Male,Student,3,2.5,FPS,valorant,Mobile,28.41,Below Average,3.54,2.0,10.5,3,8.7,8.1,Fair,Always,False,False,False,0.0,Normal,Never,False,False,False,Low,0,0-3h,valorant,682740.0
GD0644,28,Female,Professional,5,5.9,RPG,skyrim,Mobile,97.31,Excellent,,3.0,10.3,3,5.6,6.6,Good,Rarely,True,False,True,0.0,Anxious,Rarely,False,True,False,Moderate,1,3-6h,skyrim,2435.0
GD0645,26,Male,Professional,9,5.9,RPG,skyrim,PC,112.85,Good,,6.0,10.6,3,7.3,6.3,Fair,Never,False,False,False,1.7,Restless,Rarely,False,False,False,Low,0,3-6h,skyrim,2435.0
GD0646,19,Male,Student,7,4.8,Strategy,age of empires,Multi-platform,115.72,Good,1.51,9.0,8.2,4,5.5,5.9,Poor,Often,True,False,True,3.7,Normal,Rarely,False,False,False,Low,0,3-6h,,N/A
GD0647,17,Female,Student,6,4.6,MOBA,dota 2,Multi-platform,20.94,Average,2.23,,10.5,4,8.1,6.0,Fair,Rarely,True,False,True,1.3,Irritable,Rarely,False,False,False,Low,0,3-6h,dota 2,570.0
GD0648,16,Female,Student,5,5.2,Strategy,starcraft ii,PC,10.52,Good,2.22,,9.1,2,8.9,6.3,Fair,Often,True,False,True,3.2,Irritable,Sometimes,False,False,False,Low,0,3-6h,,N/A
GD0649,30,Female,Professional,18,5.2,MMO,final fantasy xiv online,PC,126.54,Good,,9.0,8.3,4,8.5,6.5,Good,Often,True,False,True,1.8,Irritable,Sometimes,False,False,False,Low,0,3-6h,final fantasy xiv online,39210.0
GD0650,22,Male,Student,4,5.6,MMO,world of warcraft,Mobile,130.0,Average,3.42,2.0,10.2,4,5.9,6.3,Poor,Rarely,True,False,True,0.3,Anxious,Often,False,True,False,Moderate,1,3-6h,,N/A
GD0651,16,Female,Student,4,5.0,MMO,world of warcraft,Console,145.08,Poor,2.26,,10.4,3,5.5,5.9,Poor,Never,True,False,True,2.1,Normal,Sometimes,False,False,False,Low,0,3-6h,,N/A
GD0652,21,Male,Student,3,7.0,MOBA,league of legends,Mobile,142.25,Poor,3.57,4.0,5.1,3,8.2,4.8,Very Poor,Often,True,True,True,1.0,Angry,Rarely,False,True,False,Moderate,1,6-9h,,N/A
GD0653,19,Male,Student,2,1.7,RPG,cyberpunk 2077,Console,36.8,Excellent,2.23,10.0,9.8,2,10.4,8.7,Good,Often,False,False,False,0.4,Depressed,Often,False,False,False,Low,0,0-3h,cyberpunk 2077,1091500.0
GD0653,19,Male,Student,2,1.7,RPG,cyberpunk 2077,Console,36.8,Excellent,2.23,10.0,9.8,2,10.4,8.7,Good,Often,False,False,False,0.4,Depressed,Often,False,False,False,Low,0,0-3h,cyberpunk 2077,487113.0
GD0653,19,Male,Student,2,1.7,RPG,cyberpunk 2077,Console,36.8,Excellent,2.23,10.0,9.8,2,10.4,8.7,Good,Often,False,False,False,0.4,Depressed,Often,False,False,False,Low,0,0-3h,cyberpunk 2077,421702.0
GD0653,19,Male,Student,2,1.7,RPG,cyberpunk 2077,Console,36.8,Excellent,2.23,10.0,9.8,2,10.4,8.7,Good,Often,False,False,False,0.4,Depressed,Often,False,False,False,Low,0,0-3h,cyberpunk 2077,421362.0
GD0654,22,Female,Student,1,6.4,Battle Royale,warzone,Multi-platform,145.93,Average,3.24,4.0,9.5,2,6.1,5.4,Poor,Rarely,True,False,True,0.3,Irritable,Never,False,True,False,Moderate,1,6-9h,warzone,712230.0
GD0654,22,Female,Student,1,6.4,Battle Royale,warzone,Multi-platform,145.93,Average,3.24,4.0,9.5,2,6.1,5.4,Poor,Rarely,True,False,True,0.3,Irritable,Never,False,True,False,Moderate,1,6-9h,warzone,2298160.0
GD0655,20,Female,Student,6,3.3,Mobile Games,pubg mobile,Mobile,13.68,Excellent,2.74,3.0,10.7,1,9.1,8.3,Good,Sometimes,False,False,False,1.2,Normal,Daily,False,False,False,Low,0,0-3h,,N/A
GD0656,16,Female,Student,4,9.3,Strategy,starcraft ii,Multi-platform,90.17,Below Average,1.82,,4.5,6,3.7,3.1,Fair,Always,False,True,True,0.5,Irritable,Sometimes,False,True,True,Severe,2,9-12h,,N/A
GD0657,20,Female,Student,6,6.3,MMO,final fantasy xiv online,Mobile,80.72,Average,2.54,5.0,9.5,6,8.5,6.2,Poor,Rarely,False,True,True,3.1,Normal,Rarely,False,False,False,Low,0,3-6h,final fantasy xiv online,39210.0
GD0658,24,Male,Professional,14,13.4,MMO,final fantasy xiv online,PC,64.52,Below Average,,3.0,1.6,9,5.2,3.9,Very Poor,Never,True,False,True,6.3,Depressed,Daily,False,True,False,High,1,12h+,final fantasy xiv online,39210.0
GD0659,18,Male,Student,4,6.6,Battle Royale,apex legends,Mobile,80.91,Poor,2.34,,7.0,5,5.6,5.4,Insomnia,Often,True,True,True,0.8,Restless,Often,False,False,False,Low,0,6-9h,apex legends,176538.0
GD0659,18,Male,Student,4,6.6,Battle Royale,apex legends,Mobile,80.91,Poor,2.34,,7.0,5,5.6,5.4,Insomnia,Often,True,True,True,0.8,Restless,Often,False,False,False,Low,0,6-9h,apex legends,495480.0
GD0659,18,Male,Student,4,6.6,Battle Royale,apex legends,Mobile,80.91,Poor,2.34,,7.0,5,5.6,5.4,Insomnia,Often,True,True,True,0.8,Restless,Often,False,False,False,Low,0,6-9h,apex legends,176537.0
GD0660,20,Female,Student,8,5.3,MMO,world of warcraft,Console,128.13,Poor,3.93,2.0,7.1,2,9.0,6.8,Fair,Never,True,False,True,0.4,Irritable,Daily,False,False,False,Low,0,3-6h,,N/A
GD0661,16,Male,Student,4,7.4,RPG,elden ring,Console,67.44,Below Average,3.68,,8.7,3,5.8,5.2,Fair,Sometimes,True,True,True,2.1,Irritable,Often,True,True,False,High,2,6-9h,elden ring,1245620.0
GD0661,16,Male,Student,4,7.4,RPG,elden ring,Console,67.44,Below Average,3.68,,8.7,3,5.8,5.2,Fair,Sometimes,True,True,True,2.1,Irritable,Often,True,True,False,High,2,6-9h,elden ring,489212.0
GD0662,22,Female,Student,6,1.8,Strategy,age of empires,Multi-platform,40.78,Excellent,3.17,10.0,14.2,2,8.9,8.0,Good,Rarely,False,False,False,0.2,Restless,Often,False,False,False,Low,0,0-3h,,N/A
GD0663,20,Male,Student,9,4.4,RPG,elden ring,Multi-platform,38.47,Good,1.51,2.0,8.7,4,7.6,6.3,Fair,Rarely,False,False,False,0.3,Euphoric,Daily,False,False,False,Low,0,3-6h,elden ring,1245620.0
GD0663,20,Male,Student,9,4.4,RPG,elden ring,Multi-platform,38.47,Good,1.51,2.0,8.7,4,7.6,6.3,Fair,Rarely,False,False,False,0.3,Euphoric,Daily,False,False,False,Low,0,3-6h,elden ring,489212.0
GD0664,16,Male,Student,6,4.5,FPS,valorant,Console,104.97,Average,3.45,,6.2,4,7.0,5.1,Poor,Never,False,False,False,0.4,Depressed,Sometimes,False,False,False,Low,0,3-6h,valorant,682668.0
GD0664,16,Male,Student,6,4.5,FPS,valorant,Console,104.97,Average,3.45,,6.2,4,7.0,5.1,Poor,Never,False,False,False,0.4,Depressed,Sometimes,False,False,False,Low,0,3-6h,valorant,682740.0
GD0665,33,Female,Professional,14,3.7,Battle Royale,fortnite,Console,23.14,Average,,10.0,11.5,3,9.3,6.5,Poor,Never,False,False,False,0.1,Depressed,Sometimes,False,False,False,Low,0,3-6h,fortnite,18141.0
GD0665,33,Female,Professional,14,3.7,Battle Royale,fortnite,Console,23.14,Average,,10.0,11.5,3,9.3,6.5,Poor,Never,False,False,False,0.1,Depressed,Sometimes,False,False,False,Low,0,3-6h,fortnite,417808.0
GD0665,33,Female,Professional,14,3.7,Battle Royale,fortnite,Console,23.14,Average,,10.0,11.5,3,9.3,6.5,Poor,Never,False,False,False,0.1,Depressed,Sometimes,False,False,False,Low,0,3-6h,fortnite,18167.0
GD0665,33,Female,Professional,14,3.7,Battle Royale,fortnite,Console,23.14,Average,,10.0,11.5,3,9.3,6.5,Poor,Never,False,False,False,0.1,Depressed,Sometimes,False,False,False,Low,0,3-6h,fortnite,18204.0
GD0666,18,Female,Student,7,1.5,RPG,elden ring,PC,0.1,Good,1.91,,11.9,1,8.1,7.1,Fair,Rarely,False,False,False,0.7,Withdrawn,Rarely,False,False,False,Low,0,0-3h,elden ring,1245620.0
GD0666,18,Female,Student,7,1.5,RPG,elden ring,PC,0.1,Good,1.91,,11.9,1,8.1,7.1,Fair,Rarely,False,False,False,0.7,Withdrawn,Rarely,False,False,False,Low,0,0-3h,elden ring,489212.0
GD0667,19,Male,Student,8,6.7,Battle Royale,apex legends,Mobile,117.79,Below Average,3.61,5.0,7.5,2,6.6,3.8,Very Poor,Sometimes,True,False,True,0.4,Withdrawn,Daily,True,True,False,High,2,6-9h,apex legends,176538.0
GD0667,19,Male,Student,8,6.7,Battle Royale,apex legends,Mobile,117.79,Below Average,3.61,5.0,7.5,2,6.6,3.8,Very Poor,Sometimes,True,False,True,0.4,Withdrawn,Daily,True,True,False,High,2,6-9h,apex legends,495480.0
GD0667,19,Male,Student,8,6.7,Battle Royale,apex legends,Mobile,117.79,Below Average,3.61,5.0,7.5,2,6.6,3.8,Very Poor,Sometimes,True,False,True,0.4,Withdrawn,Daily,True,True,False,High,2,6-9h,apex legends,176537.0
GD0668,15,Male,Student,1,6.5,MMO,world of warcraft,Mobile,109.59,Good,3.57,,6.9,2,5.0,4.7,Very Poor,Always,True,False,True,4.2,Anxious,Sometimes,True,False,False,Moderate,1,6-9h,,N/A
GD0669,31,Male,Professional,3,1.4,RPG,skyrim,Console,24.22,Poor,,1.0,14.6,1,10.5,8.8,Good,Always,False,False,False,0.3,Irritable,Never,False,False,False,Low,0,0-3h,skyrim,2435.0
GD0670,14,Male,Student,4,8.3,Mobile Games,genshin impact,Multi-platform,37.2,Poor,1.19,,8.2,6,5.5,6.0,Very Poor,Always,False,False,False,4.4,Restless,Rarely,True,False,False,Moderate,1,6-9h,genshin impact,410617.0
GD0670,14,Male,Student,4,8.3,Mobile Games,genshin impact,Multi-platform,37.2,Poor,1.19,,8.2,6,5.5,6.0,Very Poor,Always,False,False,False,4.4,Restless,Rarely,True,False,False,Moderate,1,6-9h,genshin impact,437991.0
GD0670,14,Male,Student,4,8.3,Mobile Games,genshin impact,Multi-platform,37.2,Poor,1.19,,8.2,6,5.5,6.0,Very Poor,Always,False,False,False,4.4,Restless,Rarely,True,False,False,Moderate,1,6-9h,genshin impact,410618.0
