record_id,age,gender,occupation,years_gaming,daily_gaming_hours,genre,primary_game,gaming_platform,monthly_spend,academic_performance,gpa,work_productivity,face_to_face_social_hours_weekly,social_isolation,exercise_hours_weekly,sleep_hours,sleep_quality,sleep_disruption,eye_strain,back_neck_pain,physical_pain,weight_change_kg,mood_state,mood_swings,withdrawal_symptoms,loss_of_other_interests,continued_despite_problems,gaming_addiction_risk_level,addiction_severity,hours_bin,mapped_genre
GD0875,15,Male,Student,2,5.7,Mmo,World of Warcraft,Pc,30.98,Below Average,2.59,,7.1,4,6.5,6.0,Poor,Often,False,True,True,1.6,Withdrawn,Never,False,False,False,Low,0,3-6h,Role-playing
GD0876,20,Male,Student,2,7.1,Fps,Overwatch,Mobile,78.44,Failing,2.85,7.0,6.6,4,6.6,4.2,Fair,Always,False,True,True,1.1,Depressed,Daily,True,True,False,High,2,6-9h,Action
GD0877,27,Female,Professional,12,7.5,Mobile games,PUBG Mobile,Multi-platform,143.89,Average,,3.0,4.4,5,6.4,3.4,Poor,Often,True,True,True,0.2,Irritable,Sometimes,False,True,False,Moderate,1,6-9h,Casual
GD0878,22,Female,Student,1,4.9,Rpg,Elden Ring,Multi-platform,85.49,Average,1.42,3.0,11.6,2,9.0,6.9,Fair,Rarely,True,False,True,1.0,Normal,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0879,20,Female,Student,6,5.0,Battle royale,Fortnite,Pc,48.66,Average,1.85,1.0,9.3,3,8.2,5.9,Poor,Never,True,False,True,0.7,Anxious,Daily,False,False,False,Low,0,3-6h,Action
GD0880,18,Female,Student,5,2.0,Mobile games,Candy Crush,Pc,14.51,Good,3.34,,13.0,1,8.2,8.5,Fair,Sometimes,False,False,False,0.6,Euphoric,Often,False,False,False,Low,0,0-3h,Casual
GD0881,17,Male,Student,7,5.8,Mmo,World of Warcraft,Mobile,40.86,Average,2.9,,8.0,5,7.5,5.8,Fair,Rarely,True,True,True,0.7,Restless,Daily,False,True,False,Moderate,1,3-6h,Role-playing
GD0882,19,Male,Student,3,4.9,Mmo,World of Warcraft,Pc,104.88,Average,1.5,1.0,8.8,5,7.2,6.6,Fair,Often,True,False,True,1.1,Euphoric,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0883,25,Female,Professional,1,1.9,Strategy,StarCraft II,Multi-platform,19.61,Good,,3.0,13.4,1,7.5,8.5,Good,Always,False,False,False,1.2,Depressed,Never,False,False,False,Low,0,0-3h,Strategy
GD0884,25,Female,Professional,1,4.9,Moba,Dota 2,Console,109.21,Good,,10.0,7.5,5,6.3,6.9,Poor,Always,False,False,False,2.1,Angry,Sometimes,False,False,False,Low,0,3-6h,Strategy
GD0885,21,Male,Student,8,2.6,Mmo,Elder Scrolls Online,Multi-platform,35.73,Good,2.22,4.0,13.6,1,7.8,7.2,Fair,Often,False,False,False,1.4,Normal,Rarely,False,False,False,Low,0,0-3h,Role-playing
GD0886,17,Male,Student,6,1.0,Strategy,Civilization VI,Pc,42.85,Poor,3.18,,15.7,1,11.3,8.2,Good,Sometimes,False,False,False,0.4,Excited,Rarely,False,False,False,Low,0,0-3h,Strategy
GD0887,19,Female,Student,1,3.9,Mobile games,Genshin Impact,Pc,29.14,Below Average,3.15,7.0,9.4,1,6.3,5.9,Poor,Always,False,False,False,0.1,Depressed,Daily,False,False,False,Low,0,3-6h,Casual
GD0888,19,Male,Student,7,6.4,Mmo,World of Warcraft,Console,126.52,Average,1.88,10.0,8.0,4,6.0,5.6,Fair,Never,True,True,True,1.3,Depressed,Often,False,True,False,Moderate,1,6-9h,Role-playing
GD0889,15,Female,Student,5,9.5,Strategy,Civilization VI,Console,133.69,Good,1.61,,2.9,6,4.7,4.4,Poor,Rarely,True,True,True,2.9,Irritable,Never,False,False,False,Moderate,0,9-12h,Strategy
GD0890,20,Other,Student,9,7.4,Strategy,Civilization VI,Console,101.34,Below Average,2.55,1.0,5.2,4,6.8,5.6,Insomnia,Never,True,True,True,1.1,Angry,Sometimes,True,True,False,High,2,6-9h,Strategy
GD0891,25,Female,Professional,4,6.1,Battle royale,Apex Legends,Pc,67.49,Excellent,,7.0,8.1,5,5.6,6.4,Fair,Rarely,True,False,True,3.3,Restless,Often,False,False,False,Low,0,3-6h,Action
GD0892,28,Male,Professional,18,5.4,Strategy,Age of Empires,Mobile,49.34,Good,,2.0,11.2,6,8.3,6.4,Poor,Rarely,False,False,False,1.2,Irritable,Never,False,False,False,Low,0,3-6h,Strategy
GD0893,17,Male,Student,4,7.2,Strategy,Civilization VI,Pc,59.25,Poor,1.4,,4.4,3,6.2,4.6,Very Poor,Rarely,False,False,False,3.1,Anxious,Often,True,False,False,Moderate,1,6-9h,Strategy
GD0894,21,Male,Student,9,1.7,Mmo,World of Warcraft,Mobile,0.8,Below Average,1.44,9.0,13.7,1,8.8,8.3,Poor,Rarely,False,False,False,0.1,Normal,Rarely,False,False,False,Low,0,0-3h,Role-playing
GD0895,20,Male,Student,7,9.5,Fps,Call of Duty,Pc,72.16,Poor,2.79,2.0,2.5,6,7.5,5.4,Poor,Always,True,False,True,2.3,Anxious,Daily,False,True,True,Severe,2,9-12h,Action
GD0896,30,Male,Professional,19,14.7,Fps,Call of Duty,Console,380.97,Failing,,5.0,0.0,10,2.4,4.2,Poor,Sometimes,False,True,True,5.0,Angry,Daily,False,True,True,Severe,2,12h+,Action
GD0897,22,Other,Student,3,5.8,Moba,Mobile Legends,Console,114.03,Good,1.13,9.0,9.7,4,7.7,6.5,Fair,Never,True,False,True,1.2,Withdrawn,Sometimes,False,True,False,Moderate,1,3-6h,Strategy
GD0898,24,Male,Professional,12,1.9,Strategy,Civilization VI,Mobile,5.62,Good,,6.0,13.5,2,10.9,7.2,Good,Often,False,False,False,0.1,Normal,Rarely,False,False,False,Low,0,0-3h,Strategy
GD0899,22,Male,Student,5,4.3,Mobile games,Candy Crush,Multi-platform,33.26,Excellent,2.47,9.0,12.5,1,7.9,5.2,Good,Sometimes,False,False,False,1.2,Normal,Daily,False,False,False,Low,0,3-6h,Casual
GD0900,15,Male,Student,5,6.6,Rpg,Elden Ring,Console,92.99,Failing,1.3,,7.6,4,5.9,4.1,Poor,Never,True,False,True,3.7,Anxious,Sometimes,False,True,False,Moderate,1,6-9h,Role-playing
GD0901,21,Male,Student,5,6.3,Mmo,Final Fantasy XIV,Pc,14.97,Good,2.01,6.0,5.3,3,7.0,5.1,Poor,Always,True,True,True,1.6,Irritable,Sometimes,False,True,False,Moderate,1,3-6h,Role-playing
GD0902,17,Male,Student,5,2.8,Mobile games,Genshin Impact,Pc,49.53,Good,3.36,,10.5,2,10.2,7.2,Good,Rarely,False,False,False,0.6,Euphoric,Sometimes,False,False,False,Low,0,0-3h,Casual
GD0903,15,Male,Student,3,8.1,Moba,Dota 2,Multi-platform,60.41,Average,2.72,,6.6,4,6.4,4.9,Very Poor,Often,True,False,True,1.2,Angry,Daily,False,True,True,High,2,6-9h,Strategy
GD0904,27,Male,Professional,2,6.6,Mobile games,Candy Crush,Console,59.86,Poor,,6.0,3.8,5,6.1,5.1,Poor,Sometimes,True,False,True,2.5,Anxious,Rarely,True,False,False,Moderate,1,6-9h,Casual
GD0905,21,Female,Student,10,5.8,Moba,League of Legends,Multi-platform,107.95,Average,3.39,9.0,6.2,3,5.8,6.2,Good,Rarely,True,True,True,4.4,Depressed,Often,False,True,False,Moderate,1,3-6h,Strategy
GD0906,19,Male,Student,4,1.9,Fps,Call of Duty,Multi-platform,16.99,Excellent,1.69,9.0,10.2,2,10.5,7.6,Good,Sometimes,False,False,False,0.5,Normal,Rarely,False,False,False,Low,0,0-3h,Action
GD0907,24,Female,Professional,13,4.3,Moba,Dota 2,Console,33.21,Excellent,,6.0,9.7,1,6.1,6.9,Good,Always,False,False,False,0.9,Anxious,Daily,False,False,False,Low,0,3-6h,Strategy
GD0908,20,Male,Student,7,5.4,Mmo,Elder Scrolls Online,Pc,69.06,Excellent,2.08,8.0,8.9,3,8.6,6.9,Very Poor,Sometimes,True,False,True,0.1,Euphoric,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0909,18,Male,Student,3,12.0,Mobile games,PUBG Mobile,Multi-platform,405.19,Poor,3.02,,2.2,7,2.4,5.8,Very Poor,Rarely,True,False,True,2.2,Restless,Daily,False,True,True,Severe,2,9-12h,Casual
GD0910,19,Male,Student,9,8.8,Mmo,Final Fantasy XIV,Pc,456.77,Below Average,3.73,10.0,1.6,6,6.5,3.5,Insomnia,Sometimes,True,False,True,2.1,Irritable,Sometimes,True,False,True,Severe,2,6-9h,Role-playing
GD0911,20,Other,Student,8,3.9,Rpg,Elden Ring,Multi-platform,45.92,Average,3.63,1.0,11.6,2,6.5,6.8,Poor,Sometimes,False,False,False,0.9,Irritable,Rarely,False,False,False,Low,0,3-6h,Role-playing
GD0912,21,Male,Student,9,11.6,Rpg,Cyberpunk 2077,Multi-platform,131.29,Failing,2.96,8.0,3.1,8,4.1,3.7,Poor,Never,True,False,True,3.2,Angry,Sometimes,False,True,False,High,1,9-12h,Role-playing
GD0913,28,Male,Professional,18,5.2,Fps,Call of Duty,Pc,12.79,Good,,2.0,9.8,3,8.2,5.3,Good,Often,True,False,True,2.7,Irritable,Daily,False,False,False,Low,0,3-6h,Action
GD0914,19,Male,Student,3,4.1,Fps,CS:GO,Mobile,1.99,Good,3.98,9.0,7.7,3,6.1,5.2,Fair,Sometimes,False,False,False,2.8,Anxious,Never,False,False,False,Low,0,3-6h,Action
GD0915,30,Male,Professional,18,9.3,Moba,Mobile Legends,Pc,458.97,Poor,,6.0,6.9,4,4.0,4.4,Very Poor,Sometimes,True,False,True,4.4,Anxious,Sometimes,True,True,True,Severe,3,9-12h,Strategy
GD0916,19,Male,Student,5,2.5,Battle royale,Warzone,Pc,45.05,Average,1.5,9.0,14.4,3,9.7,7.4,Fair,Never,False,False,False,0.3,Excited,Daily,False,False,False,Low,0,0-3h,Action
GD0917,22,Male,Student,1,3.6,Battle royale,Warzone,Multi-platform,1.38,Below Average,1.76,10.0,11.6,1,8.3,5.6,Poor,Never,False,False,False,0.3,Irritable,Never,False,False,False,Low,0,3-6h,Action
GD0918,19,Female,Student,7,8.9,Strategy,StarCraft II,Console,190.37,Failing,2.44,5.0,2.6,5,5.6,5.9,Very Poor,Sometimes,True,False,True,0.8,Withdrawn,Rarely,True,True,False,Severe,2,6-9h,Strategy
GD0919,20,Male,Student,9,4.7,Moba,Mobile Legends,Pc,79.06,Average,3.63,8.0,9.6,4,8.2,5.9,Fair,Sometimes,True,False,True,0.4,Anxious,Rarely,False,False,False,Low,0,3-6h,Strategy
GD0920,22,Female,Student,4,6.3,Fps,Call of Duty,Pc,50.08,Average,2.05,2.0,6.3,5,7.8,6.8,Poor,Rarely,True,True,True,0.4,Angry,Never,False,True,False,Moderate,1,3-6h,Action
GD0921,20,Female,Student,9,1.8,Moba,League of Legends,Mobile,47.37,Good,3.8,7.0,10.2,1,7.8,8.8,Good,Rarely,False,False,False,0.2,Excited,Sometimes,False,False,False,Low,0,0-3h,Strategy
GD0922,27,Male,Professional,2,12.4,Mobile games,Clash of Clans,Pc,331.29,Good,,7.0,0.0,8,2.9,5.1,Poor,Rarely,False,False,False,1.4,Depressed,Rarely,True,True,True,Severe,3,12h+,Casual
GD0923,17,Male,Student,1,4.1,Mobile games,Genshin Impact,Mobile,12.42,Average,1.12,,11.2,2,6.8,6.4,Good,Sometimes,False,False,False,0.7,Anxious,Daily,False,False,False,Low,0,3-6h,Casual
GD0924,18,Male,Student,7,8.1,Rpg,Elden Ring,Mobile,82.51,Below Average,3.42,,8.2,6,5.0,4.5,Poor,Always,True,False,True,2.6,Anxious,Often,True,True,False,High,2,6-9h,Role-playing
GD0925,20,Male,Student,9,11.2,Strategy,StarCraft II,Mobile,339.42,Below Average,1.12,2.0,2.3,6,5.7,5.0,Poor,Always,True,True,True,5.5,Anxious,Often,True,True,False,Severe,2,9-12h,Strategy
GD0926,26,Male,Professional,3,11.3,Moba,Dota 2,Multi-platform,334.36,Poor,,7.0,1.2,7,6.2,3.2,Very Poor,Sometimes,True,True,True,2.1,Restless,Sometimes,True,False,True,Severe,2,9-12h,Strategy
GD0927,20,Male,Student,9,4.7,Strategy,StarCraft II,Mobile,74.39,Excellent,2.63,8.0,7.7,1,7.3,5.7,Good,Never,True,False,True,1.8,Normal,Often,False,False,False,Low,0,3-6h,Strategy
GD0928,17,Male,Student,3,5.6,Strategy,StarCraft II,Console,36.12,Average,3.11,,5.6,3,8.6,6.2,Very Poor,Rarely,True,False,True,2.4,Irritable,Sometimes,False,True,False,Moderate,1,3-6h,Strategy
GD0929,20,Male,Student,1,5.6,Moba,League of Legends,Pc,68.45,Below Average,3.24,3.0,5.0,3,8.4,5.4,Good,Sometimes,True,True,True,0.7,Depressed,Rarely,False,False,False,Low,0,3-6h,Strategy
GD0930,28,Male,Professional,5,7.7,Fps,Overwatch,Pc,129.71,Poor,,3.0,7.8,5,7.2,3.1,Good,Never,True,True,True,1.8,Irritable,Never,True,False,False,Moderate,1,6-9h,Action
GD0931,15,Male,Student,2,5.0,Rpg,Elden Ring,Multi-platform,36.8,Average,3.43,,11.1,4,7.7,5.6,Fair,Always,True,False,True,1.5,Anxious,Daily,False,False,False,Low,0,3-6h,Role-playing
GD0932,20,Other,Student,8,10.2,Strategy,Civilization VI,Console,312.2,Below Average,3.81,8.0,5.7,5,3.9,4.8,Very Poor,Never,False,False,False,1.7,Euphoric,Daily,True,True,False,Severe,2,9-12h,Strategy
GD0933,15,Male,Student,2,11.4,Rpg,Elden Ring,Mobile,367.71,Average,2.48,,2.9,9,5.9,3.9,Very Poor,Never,False,False,False,8.7,Irritable,Daily,True,True,False,Severe,2,9-12h,Role-playing
GD0934,28,Female,Professional,15,10.1,Rpg,Cyberpunk 2077,Console,154.85,Failing,,7.0,2.8,9,4.4,3.2,Good,Rarely,True,False,True,2.7,Restless,Often,False,False,True,High,1,9-12h,Role-playing
GD0935,20,Female,Student,2,6.1,Battle royale,Warzone,Console,135.6,Good,3.58,6.0,7.8,3,8.4,6.3,Fair,Rarely,True,True,True,0.2,Anxious,Daily,False,True,False,Moderate,1,3-6h,Action
GD0936,20,Male,Student,6,9.8,Strategy,Civilization VI,Console,444.67,Poor,2.02,6.0,2.0,6,5.2,6.0,Fair,Always,True,True,True,1.7,Anxious,Rarely,True,False,True,Severe,2,9-12h,Strategy
GD0937,27,Male,Professional,14,4.9,Fps,Valorant,Console,36.17,Average,,8.0,6.4,2,6.7,6.1,Good,Sometimes,False,False,False,2.2,Depressed,Never,False,False,False,Low,0,3-6h,Action
GD0938,22,Female,Student,12,3.4,Fps,Overwatch,Mobile,47.32,Excellent,2.91,1.0,14.1,3,9.3,7.3,Good,Rarely,False,False,False,0.2,Normal,Never,False,False,False,Low,0,0-3h,Action
GD0939,22,Male,Student,1,8.6,Battle royale,Apex Legends,Mobile,455.29,Below Average,1.31,6.0,4.3,6,4.2,3.8,Very Poor,Often,True,False,True,0.1,Irritable,Daily,True,False,False,High,1,6-9h,Action
GD0940,25,Male,Professional,14,11.8,Rpg,Skyrim,Pc,227.37,Failing,,4.0,0.0,8,2.0,3.5,Poor,Never,True,True,True,7.6,Anxious,Rarely,True,True,True,Severe,3,9-12h,Role-playing
GD0941,24,Female,Professional,13,5.4,Mobile games,PUBG Mobile,Mobile,88.2,Average,,9.0,10.9,4,6.2,5.7,Fair,Rarely,True,False,True,0.1,Irritable,Never,False,False,False,Low,0,3-6h,Casual
GD0942,18,Male,Student,3,3.8,Moba,League of Legends,Pc,46.64,Average,3.48,,12.8,1,8.8,6.8,Good,Sometimes,False,False,False,0.9,Normal,Sometimes,False,False,False,Low,0,3-6h,Strategy
GD0943,16,Male,Student,5,8.7,Mmo,Elder Scrolls Online,Pc,466.73,Below Average,1.65,,5.1,7,4.6,4.3,Fair,Always,True,False,True,2.1,Restless,Sometimes,True,False,False,High,1,6-9h,Role-playing
GD0944,19,Male,Student,3,11.3,Battle royale,Fortnite,Pc,446.72,Average,2.06,7.0,1.1,6,3.4,4.5,Very Poor,Sometimes,True,False,True,6.8,Anxious,Sometimes,True,False,True,Severe,2,9-12h,Action
GD0945,25,Female,Professional,10,3.7,Fps,Overwatch,Mobile,27.83,Average,,5.0,9.2,2,8.2,6.8,Good,Often,False,False,False,0.4,Anxious,Sometimes,False,False,False,Low,0,3-6h,Action
GD0946,23,Male,Professional,4,2.5,Fps,Valorant,Console,16.97,Good,,8.0,11.1,1,10.2,8.2,Good,Sometimes,False,False,False,0.7,Normal,Often,False,False,False,Low,0,0-3h,Action
GD0947,33,Male,Professional,1,8.9,Moba,Dota 2,Multi-platform,129.13,Below Average,,6.0,3.6,4,7.5,5.5,Poor,Always,True,True,True,5.3,Irritable,Never,True,False,False,High,1,6-9h,Strategy
GD0948,29,Male,Professional,17,3.3,Strategy,Civilization VI,Mobile,24.0,Excellent,,1.0,13.4,3,7.3,8.5,Good,Always,False,False,False,0.2,Euphoric,Often,False,False,False,Low,0,0-3h,Strategy
GD0949,19,Male,Student,6,7.7,Mobile games,PUBG Mobile,Multi-platform,67.61,Below Average,2.53,1.0,6.4,6,7.9,3.9,Poor,Sometimes,False,False,False,2.7,Irritable,Rarely,True,True,False,High,2,6-9h,Casual
GD0950,19,Male,Student,2,1.1,Mobile games,Candy Crush,Mobile,5.41,Excellent,1.78,4.0,12.4,1,7.6,7.7,Good,Often,False,False,False,0.2,Anxious,Often,False,False,False,Low,0,0-3h,Casual
GD0951,24,Female,Professional,3,7.2,Moba,Dota 2,Mobile,141.29,Poor,,7.0,8.3,4,7.2,3.5,Poor,Sometimes,True,True,True,2.6,Irritable,Never,True,False,False,Moderate,1,6-9h,Strategy
GD0952,21,Male,Student,5,8.3,Fps,Overwatch,Multi-platform,17.93,Failing,1.12,1.0,2.7,7,6.8,3.7,Poor,Never,True,False,True,0.7,Irritable,Often,False,False,True,Moderate,1,6-9h,Action
GD0953,20,Male,Student,9,2.8,Fps,Call of Duty,Console,18.69,Good,1.64,1.0,11.5,1,6.9,8.2,Fair,Rarely,False,False,False,2.3,Normal,Never,False,False,False,Low,0,0-3h,Action
GD0954,22,Female,Student,10,5.5,Rpg,Cyberpunk 2077,Multi-platform,33.67,Good,3.13,2.0,11.8,3,9.3,5.0,Poor,Often,True,False,True,1.5,Angry,Daily,False,False,False,Low,0,3-6h,Role-playing
GD0955,26,Male,Professional,5,5.7,Rpg,Elden Ring,Multi-platform,96.14,Good,,8.0,10.4,3,7.6,5.4,Poor,Never,False,True,True,1.4,Irritable,Daily,False,True,False,Moderate,1,3-6h,Role-playing
GD0956,23,Other,Professional,11,6.0,Battle royale,Fortnite,Pc,28.31,Below Average,,2.0,5.9,4,6.8,6.2,Fair,Always,True,True,True,1.4,Withdrawn,Sometimes,False,False,False,Low,0,3-6h,Action
GD0957,21,Male,Student,3,5.9,Mmo,Final Fantasy XIV,Mobile,142.99,Below Average,2.35,5.0,5.8,3,7.9,6.2,Insomnia,Sometimes,True,True,True,0.5,Angry,Rarely,False,True,False,Moderate,1,3-6h,Role-playing
GD0958,20,Male,Student,5,7.7,Rpg,Elden Ring,Mobile,37.02,Below Average,3.71,2.0,7.7,6,6.2,5.2,Very Poor,Never,True,False,True,0.4,Irritable,Never,True,False,True,High,2,6-9h,Role-playing
GD0959,25,Male,Professional,9,4.9,Battle royale,Fortnite,Pc,21.48,Average,,2.0,10.7,3,6.1,6.6,Fair,Often,True,False,True,1.2,Anxious,Sometimes,False,False,False,Low,0,3-6h,Action
GD0960,16,Male,Student,1,7.6,Fps,CS:GO,Multi-platform,138.82,Poor,1.6,,5.0,4,6.6,4.0,Poor,Sometimes,True,False,True,2.5,Anxious,Daily,False,True,True,High,2,6-9h,Action
GD0961,15,Female,Student,3,5.2,Moba,Mobile Legends,Pc,77.03,Average,3.82,,9.8,4,6.4,5.1,Good,Often,True,False,True,1.1,Normal,Daily,False,False,False,Low,0,3-6h,Strategy
GD0962,20,Female,Student,8,6.8,Mobile games,Candy Crush,Mobile,77.66,Poor,2.55,1.0,5.8,5,5.4,5.3,Very Poor,Sometimes,True,False,True,2.5,Restless,Never,True,True,False,High,2,6-9h,Casual
GD0963,18,Female,Student,1,10.8,Fps,CS:GO,Mobile,110.92,Average,3.21,,0.3,6,4.0,5.0,Very Poor,Rarely,True,True,True,4.5,Irritable,Rarely,True,False,False,High,1,9-12h,Action
GD0964,24,Male,Professional,6,3.6,Moba,Dota 2,Mobile,46.98,Average,,9.0,9.8,4,8.2,5.6,Fair,Often,False,False,False,0.7,Restless,Often,False,False,False,Low,0,3-6h,Strategy
GD0965,19,Male,Student,8,9.3,Battle royale,Warzone,Mobile,50.18,Poor,1.78,4.0,5.4,4,3.9,5.1,Poor,Rarely,False,True,True,0.1,Restless,Never,False,True,True,Severe,2,9-12h,Action
GD0966,18,Other,Student,4,7.6,Fps,Valorant,Pc,37.08,Excellent,1.05,,8.1,3,6.1,4.8,Very Poor,Never,True,True,True,3.6,Anxious,Daily,True,True,False,High,2,6-9h,Action
GD0967,19,Male,Student,1,7.0,Strategy,StarCraft II,Mobile,54.91,Poor,3.3,3.0,7.4,5,7.3,4.0,Very Poor,Often,False,False,False,0.2,Depressed,Daily,True,True,False,High,2,6-9h,Strategy
GD0968,23,Female,Professional,1,1.0,Battle royale,Apex Legends,Pc,8.43,Excellent,,8.0,15.2,1,10.9,7.9,Good,Often,False,False,False,0.1,Normal,Never,False,False,False,Low,0,0-3h,Action
GD0969,16,Female,Student,3,2.8,Battle royale,Warzone,Pc,17.43,Good,1.4,,8.8,2,8.4,8.6,Good,Always,False,False,False,0.3,Excited,Never,False,False,False,Low,0,0-3h,Action
GD0970,17,Male,Student,5,4.1,Mobile games,Genshin Impact,Pc,32.97,Good,1.13,,12.4,2,6.4,5.5,Poor,Rarely,False,False,False,0.7,Normal,Never,False,False,False,Low,0,3-6h,Casual
GD0971,20,Female,Student,1,6.3,Strategy,Civilization VI,Multi-platform,70.66,Good,1.24,6.0,8.6,4,7.4,6.5,Fair,Sometimes,True,False,True,2.0,Normal,Often,False,False,False,Low,0,3-6h,Strategy
GD0972,16,Female,Student,1,8.5,Strategy,StarCraft II,Console,231.04,Poor,2.36,,2.2,5,5.8,3.6,Poor,Never,True,True,True,2.1,Anxious,Rarely,False,False,False,Moderate,0,6-9h,Strategy
GD0973,16,Male,Student,6,7.4,Battle royale,Apex Legends,Multi-platform,54.82,Failing,2.66,,7.3,5,4.8,5.3,Poor,Often,True,True,True,1.9,Euphoric,Often,True,True,False,High,2,6-9h,Action
GD0974,23,Male,Professional,9,11.0,Fps,CS:GO,Console,388.42,Failing,,5.0,0.0,6,5.7,4.9,Fair,Always,False,True,True,3.2,Normal,Daily,False,True,True,Severe,2,9-12h,Action
GD0975,20,Male,Student,5,7.8,Fps,Call of Duty,Multi-platform,146.41,Below Average,2.91,7.0,7.0,3,5.2,4.8,Very Poor,Never,True,False,True,1.5,Depressed,Often,True,False,False,Moderate,1,6-9h,Action
GD0976,17,Female,Student,2,8.3,Mmo,Elder Scrolls Online,Console,59.04,Poor,2.73,,7.6,7,4.8,4.9,Fair,Sometimes,True,True,True,0.8,Anxious,Never,False,False,True,Moderate,1,6-9h,Role-playing
GD0977,27,Female,Professional,6,4.2,Rpg,Elden Ring,Mobile,30.61,Average,,8.0,8.9,4,8.7,5.9,Fair,Always,False,False,False,1.4,Normal,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0978,21,Female,Student,6,7.4,Fps,CS:GO,Pc,113.01,Below Average,1.88,3.0,4.8,5,7.4,5.5,Very Poor,Rarely,True,False,True,1.5,Anxious,Never,True,True,False,High,2,6-9h,Action
GD0979,19,Male,Student,9,8.4,Fps,CS:GO,Pc,44.54,Poor,2.33,9.0,3.8,6,5.3,5.9,Good,Often,True,False,True,1.7,Withdrawn,Never,True,False,True,High,2,6-9h,Action
GD0980,22,Female,Student,12,8.7,Mobile games,PUBG Mobile,Console,107.16,Below Average,2.48,4.0,2.4,5,6.9,4.4,Poor,Never,True,True,True,3.1,Excited,Sometimes,True,True,False,Severe,2,6-9h,Casual
GD0981,25,Male,Professional,15,9.4,Fps,CS:GO,Multi-platform,361.61,Average,,9.0,2.4,5,6.8,4.5,Poor,Rarely,True,True,True,2.7,Depressed,Daily,True,True,False,Severe,2,9-12h,Action
GD0982,22,Female,Student,2,13.6,Strategy,Civilization VI,Multi-platform,438.83,Failing,2.92,5.0,0.0,8,2.4,5.8,Poor,Rarely,True,False,True,1.4,Irritable,Often,True,True,False,Severe,2,12h+,Strategy
GD0983,18,Male,Student,4,7.1,Strategy,Age of Empires,Multi-platform,105.16,Failing,2.07,,4.2,5,8.1,4.1,Insomnia,Sometimes,True,False,True,1.0,Withdrawn,Never,False,False,False,Low,0,6-9h,Strategy
GD0984,23,Male,Professional,1,5.9,Moba,Dota 2,Pc,124.93,Good,,2.0,6.3,5,8.3,5.0,Good,Often,False,True,True,1.1,Restless,Never,False,False,False,Low,0,3-6h,Strategy
GD0985,30,Male,Professional,8,4.4,Battle royale,Apex Legends,Console,20.1,Failing,,8.0,13.0,4,8.5,6.5,Fair,Often,False,False,False,0.9,Excited,Never,False,False,False,Low,0,3-6h,Action
GD0986,17,Male,Student,7,7.3,Battle royale,Warzone,Mobile,67.44,Poor,2.9,,4.5,3,6.8,4.0,Fair,Always,False,False,False,1.6,Anxious,Daily,False,True,False,Moderate,1,6-9h,Action
GD0987,18,Female,Student,6,3.5,Fps,Overwatch,Mobile,1.35,Average,3.68,,8.5,1,6.9,6.1,Fair,Often,False,False,False,0.1,Angry,Sometimes,False,False,False,Low,0,3-6h,Action
GD0988,19,Male,Student,9,4.7,Moba,Dota 2,Console,59.91,Excellent,2.02,10.0,9.0,2,6.5,6.7,Fair,Often,False,False,False,2.9,Restless,Often,False,False,False,Low,0,3-6h,Strategy
GD0989,20,Male,Student,7,4.4,Mmo,Final Fantasy XIV,Pc,8.08,Good,2.26,5.0,12.1,3,9.7,5.4,Very Poor,Sometimes,False,False,False,1.0,Euphoric,Sometimes,False,False,False,Low,0,3-6h,Role-playing
GD0990,16,Male,Student,2,1.5,Moba,League of Legends,Mobile,45.29,Good,2.91,,12.2,1,9.0,9.0,Good,Often,False,False,False,0.1,Excited,Daily,False,False,False,Low,0,0-3h,Strategy
GD0991,19,Female,Student,2,7.0,Fps,Valorant,Pc,121.06,Poor,3.0,1.0,5.8,5,7.7,3.2,Fair,Often,False,True,True,1.4,Anxious,Daily,False,True,False,Moderate,1,6-9h,Action
GD0992,24,Female,Professional,1,3.6,Rpg,Cyberpunk 2077,Multi-platform,31.45,Below Average,,8.0,9.5,1,7.7,6.8,Fair,Never,False,False,False,1.5,Euphoric,Rarely,False,False,False,Low,0,3-6h,Role-playing
GD0993,18,Male,Student,8,6.1,Mmo,Elder Scrolls Online,Pc,143.48,Below Average,1.11,,8.2,3,8.3,5.5,Fair,Rarely,True,False,True,1.8,Irritable,Often,False,False,False,Low,0,3-6h,Role-playing
GD0994,32,Female,Professional,18,4.9,Rpg,Skyrim,Console,18.84,Poor,,4.0,9.6,5,6.4,5.7,Poor,Always,False,False,False,1.4,Euphoric,Never,False,False,False,Low,0,3-6h,Role-playing
GD0995,20,Female,Student,10,9.3,Battle royale,Apex Legends,Console,220.04,Poor,2.53,8.0,6.1,6,4.4,5.8,Fair,Rarely,False,False,False,0.4,Angry,Never,False,True,True,Severe,2,9-12h,Action
GD0996,15,Female,Student,3,8.6,Strategy,Age of Empires,Pc,426.54,Average,2.96,,2.4,6,7.5,4.1,Very Poor,Always,True,True,True,1.9,Restless,Sometimes,True,False,True,Severe,2,6-9h,Strategy
